Lead (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.008562,220,186,56,462,0.086
0.008563,220,186,56,462,0.086
0.008564,220,186,56,462,0.086
0.008565,220,186,56,462,0.086
0.008566,220,186,56,462,0.086
0.008567,220,186,56,462,0.086
0.008568,220,186,56,462,0.086
0.008569,220,186,56,462,0.086
0.00857,220,186,56,462,0.086
0.008571,220,186,56,462,0.086
0.008572,220,186,56,462,0.086
0.008573,220,186,56,462,0.086
0.008574,220,186,56,462,0.086
0.008575,220,186,56,462,0.086
0.008576,220,186,56,462,0.086
0.008577,220,186,56,462,0.086
0.008578,220,186,56,462,0.086
0.008579,220,186,56,462,0.086
0.00858,220,186,56,462,0.086
0.008581,220,186,56,462,0.086
0.008582,220,186,56,462,0.086
0.008583,220,186,56,462,0.086
0.008584,220,186,56,462,0.086
0.008585,220,186,56,462,0.086
0.008586,220,186,56,462,0.086
0.008587,220,186,56,462,0.086
0.008588,220,186,56,462,0.086
0.008589,220,186,56,462,0.086
0.00859,220,186,56,462,0.086
0.008591,220,186,55,461,0.086
0.008592,220,186,55,461,0.086
0.008593,220,186,55,461,0.086
0.008594,220,186,55,461,0.086
0.008595,220,186,55,461,0.086
0.008596,220,186,55,461,0.086
0.008597,220,186,55,461,0.086
0.008598,220,186,55,461,0.086
0.008599,220,186,55,461,0.086
0.0086,220,186,55,461,0.086
0.008601,220,186,55,461,0.086
0.008602,220,186,55,461,0.086
0.008603,220,186,55,461,0.086
0.008604,220,186,55,461,0.086
0.008605,220,186,55,461,0.086
0.008606,220,186,55,461,0.086
0.008607,220,186,55,461,0.086
0.008608,221,186,55,462,0.086
0.008609,221,186,55,462,0.086
0.00861,221,186,55,462,0.086
0.008611,221,186,55,462,0.086
0.008612,221,186,55,462,0.086
0.008613,221,186,55,462,0.086
0.008614,221,186,55,462,0.086
0.008615,221,186,55,462,0.086
0.008616,221,186,55,462,0.086
0.008617,221,186,55,462,0.086
0.008618,221,186,55,462,0.086
0.008619,221,186,55,462,0.086
0.00862,221,186,55,462,0.086
0.008621,221,186,55,462,0.086
0.008622,221,186,55,462,0.086
0.008623,221,186,55,462,0.086
0.008624,221,186,55,462,0.086
0.008625,221,186,55,462,0.086
0.008626,221,186,55,462,0.086
0.008627,221,186,55,462,0.086
0.008628,221,186,55,462,0.086
0.008629,221,186,55,462,0.086
0.00863,221,186,55,462,0.086
0.008631,221,186,55,462,0.086
0.008632,221,186,55,462,0.086
0.008633,221,186,55,462,0.086
0.008634,221,186,55,462,0.086
0.008635,221,186,55,462,0.086
0.008636,221,186,55,462,0.086
0.008637,221,186,55,462,0.086
0.008638,221,186,55,462,0.086
0.008639,221,186,55,462,0.086
0.00864,221,186,55,462,0.086
0.008641,221,186,55,462,0.086
0.008642,221,186,55,462,0.086
0.008643,221,186,55,462,0.086
0.008644,221,186,55,462,0.086
0.008645,221,186,55,462,0.086
0.008646,221,186,55,462,0.086
0.008647,221,186,55,462,0.086
0.008648,221,186,55,462,0.086
0.008649,221,186,55,462,0.086
0.00865,221,186,55,462,0.086
0.008651,221,187,55,463,0.087
0.008652,221,187,55,463,0.087
0.008653,221,187,55,463,0.087
0.008654,221,187,55,463,0.087
0.008655,221,187,55,463,0.087
0.008656,221,187,55,463,0.087
0.008657,221,187,55,463,0.087
0.008658,221,187,55,463,0.087
0.008659,221,187,55,463,0.087
0.00866,221,187,55,463,0.087
0.008661,221,187,55,463,0.087
0.008662,221,187,55,463,0.087
0.008663,221,187,55,463,0.087
0.008664,221,187,55,463,0.087
0.008665,221,187,55,463,0.087
0.008666,221,187,55,463,0.087
0.008667,221,187,55,463,0.087
0.008668,221,187,55,463,0.087
0.008669,221,187,55,463,0.087
0.00867,221,187,55,463,0.087
0.008671,221,187,55,463,0.087
0.008672,221,187,55,463,0.087
0.008673,221,187,55,463,0.087
0.008674,221,187,55,463,0.087
0.008675,221,187,55,463,0.087
0.008676,221,187,55,463,0.087
0.008677,221,187,55,463,0.087
0.008678,221,187,55,463,0.087
0.008679,222,187,55,464,0.087
0.00868,222,187,55,464,0.087
0.008681,222,187,55,464,0.087
0.008682,222,187,54,463,0.087
0.008683,222,187,54,463,0.087
0.008684,222,187,54,463,0.087
0.008685,222,187,54,463,0.087
0.008686,222,187,54,463,0.087
0.008687,222,187,54,463,0.087
0.008688,222,187,54,463,0.087
0.008689,222,187,54,463,0.087
0.00869,222,187,54,463,0.087
0.008691,222,187,54,463,0.087
0.008692,222,187,54,463,0.087
0.008693,222,187,54,463,0.087
0.008694,222,187,54,463,0.087
0.008695,222,187,54,463,0.087
0.008696,222,187,54,463,0.087
0.008697,222,187,54,463,0.087
0.008698,222,187,54,463,0.087
0.008699,222,187,54,463,0.087
0.0087,222,187,54,463,0.087
0.008701,222,187,54,463,0.087
0.008702,222,187,54,463,0.087
0.008703,222,187,54,463,0.087
0.008704,222,187,54,463,0.087
0.008705,222,187,54,463,0.087
0.008706,222,187,54,463,0.087
0.008707,222,187,54,463,0.087
0.008708,222,187,54,463,0.087
0.008709,222,187,54,463,0.087
0.00871,222,187,54,463,0.087
0.008711,222,187,54,463,0.087
0.008712,222,187,54,463,0.087
0.008713,222,187,54,463,0.087
0.008714,222,187,54,463,0.087
0.008715,222,187,54,463,0.087
0.008716,222,187,54,463,0.087
0.008717,222,187,54,463,0.087
0.008718,222,187,54,463,0.087
0.008719,222,187,54,463,0.087
0.00872,222,187,54,463,0.087
0.008721,222,187,54,463,0.087
0.008722,222,187,54,463,0.087
0.008723,222,187,54,463,0.087
0.008724,222,187,54,463,0.087
0.008725,222,187,54,463,0.087
0.008726,222,187,54,463,0.087
0.008727,222,187,54,463,0.087
0.008728,222,187,54,463,0.087
0.008729,222,187,54,463,0.087
0.00873,222,187,54,463,0.087
0.008731,222,187,54,463,0.087
0.008732,222,187,54,463,0.087
0.008733,222,187,54,463,0.087
0.008734,222,187,54,463,0.087
0.008735,222,187,54,463,0.087
0.008736,222,187,54,463,0.087
0.008737,222,187,54,463,0.087
0.008738,222,187,54,463,0.087
0.008739,222,187,54,463,0.087
0.00874,222,187,54,463,0.087
0.008741,222,187,54,463,0.087
0.008742,222,187,54,463,0.087
0.008743,222,187,54,463,0.087
0.008744,222,187,54,463,0.087
0.008745,222,187,54,463,0.087
0.008746,222,187,54,463,0.087
0.008747,222,187,54,463,0.087
0.008748,222,187,54,463,0.087
0.008749,222,187,54,463,0.087
0.00875,222,188,54,464,0.088
0.008751,223,188,54,465,0.088
0.008752,223,188,54,465,0.088
0.008753,223,188,54,465,0.088
0.008754,223,188,54,465,0.088
0.008755,223,188,54,465,0.088
0.008756,223,188,54,465,0.088
0.008757,223,188,54,465,0.088
0.008758,223,188,54,465,0.088
0.008759,223,188,54,465,0.088
0.00876,223,188,54,465,0.088
0.008761,223,188,54,465,0.088
0.008762,223,188,54,465,0.088
0.008763,223,188,54,465,0.088
0.008764,223,188,54,465,0.088
0.008765,223,188,54,465,0.088
0.008766,223,188,54,465,0.088
0.008767,223,188,54,465,0.088
0.008768,223,188,54,465,0.088
0.008769,223,188,54,465,0.088
0.00877,223,188,54,465,0.088
0.008771,223,188,54,465,0.088
0.008772,223,188,54,465,0.088
0.008773,223,188,53,464,0.088
0.008774,223,188,53,464,0.088
0.008775,223,188,53,464,0.088
0.008776,223,188,53,464,0.088
0.008777,223,188,53,464,0.088
0.008778,223,188,53,464,0.088
0.008779,223,188,53,464,0.088
0.00878,223,188,53,464,0.088
0.008781,223,188,53,464,0.088
0.008782,223,188,53,464,0.088
0.008783,223,188,53,464,0.088
0.008784,223,188,53,464,0.088
0.008785,223,188,53,464,0.088
0.008786,223,188,53,464,0.088
0.008787,223,188,53,464,0.088
0.008788,223,188,53,464,0.088
0.008789,223,188,53,464,0.088
0.00879,223,188,53,464,0.088
0.008791,223,188,53,464,0.088
0.008792,223,188,53,464,0.088
0.008793,223,188,53,464,0.088
0.008794,223,188,53,464,0.088
0.008795,223,188,53,464,0.088
0.008796,223,188,53,464,0.088
0.008797,223,188,53,464,0.088
0.008798,223,188,53,464,0.088
0.008799,223,188,53,464,0.088
0.0088,223,188,53,464,0.088
0.008801,223,188,53,464,0.088
0.008802,223,188,53,464,0.088
0.008803,223,188,53,464,0.088
0.008804,223,188,53,464,0.088
0.008805,223,188,53,464,0.088
0.008806,223,188,53,464,0.088
0.008807,223,188,53,464,0.088
0.008808,223,188,53,464,0.088
0.008809,223,188,53,464,0.088
0.00881,223,188,53,464,0.088
0.008811,223,188,53,464,0.088
0.008812,223,188,53,464,0.088
0.008813,223,188,53,464,0.088
0.008814,223,188,53,464,0.088
0.008815,223,188,53,464,0.088
0.008816,223,188,53,464,0.088
0.008817,223,188,53,464,0.088
0.008818,223,188,53,464,0.088
0.008819,223,188,53,464,0.088
0.00882,223,188,53,464,0.088
0.008821,223,188,53,464,0.088
0.008822,224,188,53,465,0.088
0.008823,224,188,53,465,0.088
0.008824,224,188,53,465,0.088
0.008825,224,188,53,465,0.088
0.008826,224,188,53,465,0.088
0.008827,224,188,53,465,0.088
0.008828,224,188,53,465,0.088
0.008829,224,188,53,465,0.088
0.00883,224,188,53,465,0.088
0.008831,224,188,53,465,0.088
0.008832,224,188,53,465,0.088
0.008833,224,188,53,465,0.088
0.008834,224,188,53,465,0.088
0.008835,224,188,53,465,0.088
0.008836,224,188,53,465,0.088
0.008837,224,188,53,465,0.088
0.008838,224,188,53,465,0.088
0.008839,224,188,53,465,0.088
0.00884,224,188,53,465,0.088
0.008841,224,188,53,465,0.088
0.008842,224,188,53,465,0.088
0.008843,224,188,53,465,0.088
0.008844,224,188,53,465,0.088
0.008845,224,188,53,465,0.088
0.008846,224,188,53,465,0.088
0.008847,224,188,53,465,0.088
0.008848,224,188,53,465,0.088
0.008849,224,188,53,465,0.088
0.00885,224,188,53,465,0.088
0.008851,224,189,53,466,0.089
0.008852,224,189,53,466,0.089
0.008853,224,189,53,466,0.089
0.008854,224,189,53,466,0.089
0.008855,224,189,53,466,0.089
0.008856,224,189,53,466,0.089
0.008857,224,189,53,466,0.089
0.008858,224,189,53,466,0.089
0.008859,224,189,53,466,0.089
0.00886,224,189,53,466,0.089
0.008861,224,189,53,466,0.089
0.008862,224,189,53,466,0.089
0.008863,224,189,53,466,0.089
0.008864,224,189,52,465,0.089
0.008865,224,189,52,465,0.089
0.008866,224,189,52,465,0.089
0.008867,224,189,52,465,0.089
0.008868,224,189,52,465,0.089
0.008869,224,189,52,465,0.089
0.00887,224,189,52,465,0.089
0.008871,224,189,52,465,0.089
0.008872,224,189,52,465,0.089
0.008873,224,189,52,465,0.089
0.008874,224,189,52,465,0.089
0.008875,224,189,52,465,0.089
0.008876,224,189,52,465,0.089
0.008877,224,189,52,465,0.089
0.008878,224,189,52,465,0.089
0.008879,224,189,52,465,0.089
0.00888,224,189,52,465,0.089
0.008881,224,189,52,465,0.089
0.008882,224,189,52,465,0.089
0.008883,224,189,52,465,0.089
0.008884,224,189,52,465,0.089
0.008885,224,189,52,465,0.089
0.008886,224,189,52,465,0.089
0.008887,224,189,52,465,0.089
0.008888,224,189,52,465,0.089
0.008889,224,189,52,465,0.089
0.00889,224,189,52,465,0.089
0.008891,224,189,52,465,0.089
0.008892,224,189,52,465,0.089
0.008893,225,189,52,466,0.089
0.008894,225,189,52,466,0.089
0.008895,225,189,52,466,0.089
0.008896,225,189,52,466,0.089
0.008897,225,189,52,466,0.089
0.008898,225,189,52,466,0.089
0.008899,225,189,52,466,0.089
0.0089,225,189,52,466,0.089
0.008901,225,189,52,466,0.089
0.008902,225,189,52,466,0.089
0.008903,225,189,52,466,0.089
0.008904,225,189,52,466,0.089
0.008905,225,189,52,466,0.089
0.008906,225,189,52,466,0.089
0.008907,225,189,52,466,0.089
0.008908,225,189,52,466,0.089
0.008909,225,189,52,466,0.089
0.00891,225,189,52,466,0.089
0.008911,225,189,52,466,0.089
0.008912,225,189,52,466,0.089
0.008913,225,189,52,466,0.089
0.008914,225,189,52,466,0.089
0.008915,225,189,52,466,0.089
0.008916,225,189,52,466,0.089
0.008917,225,189,52,466,0.089
0.008918,225,189,52,466,0.089
0.008919,225,189,52,466,0.089
0.00892,225,189,52,466,0.089
0.008921,225,189,52,466,0.089
0.008922,225,189,52,466,0.089
0.008923,225,189,52,466,0.089
0.008924,225,189,52,466,0.089
0.008925,225,189,52,466,0.089
0.008926,225,189,52,466,0.089
0.008927,225,189,52,466,0.089
0.008928,225,189,52,466,0.089
0.008929,225,189,52,466,0.089
0.00893,225,189,52,466,0.089
0.008931,225,189,52,466,0.089
0.008932,225,189,52,466,0.089
0.008933,225,189,52,466,0.089
0.008934,225,189,52,466,0.089
0.008935,225,189,52,466,0.089
0.008936,225,189,52,466,0.089
0.008937,225,189,52,466,0.089
0.008938,225,189,52,466,0.089
0.008939,225,189,52,466,0.089
0.00894,225,189,52,466,0.089
0.008941,225,189,52,466,0.089
0.008942,225,189,52,466,0.089
0.008943,225,189,52,466,0.089
0.008944,225,189,52,466,0.089
0.008945,225,189,52,466,0.089
0.008946,225,189,52,466,0.089
0.008947,225,189,52,466,0.089
0.008948,225,189,52,466,0.089
0.008949,225,189,52,466,0.089
0.00895,225,190,52,467,0.09
0.008951,225,190,52,467,0.09
0.008952,225,190,52,467,0.09
0.008953,225,190,52,467,0.09
0.008954,225,190,52,467,0.09
0.008955,225,190,51,466,0.09
0.008956,225,190,51,466,0.09
0.008957,225,190,51,466,0.09
0.008958,225,190,51,466,0.09
0.008959,225,190,51,466,0.09
0.00896,225,190,51,466,0.09
0.008961,225,190,51,466,0.09
0.008962,225,190,51,466,0.09
0.008963,225,190,51,466,0.09
0.008964,225,190,51,466,0.09
0.008965,226,190,51,467,0.09
0.008966,226,190,51,467,0.09
0.008967,226,190,51,467,0.09
0.008968,226,190,51,467,0.09
0.008969,226,190,51,467,0.09
0.00897,226,190,51,467,0.09
0.008971,226,190,51,467,0.09
0.008972,226,190,51,467,0.09
0.008973,226,190,51,467,0.09
0.008974,226,190,51,467,0.09
0.008975,226,190,51,467,0.09
0.008976,226,190,51,467,0.09
0.008977,226,190,51,467,0.09
0.008978,226,190,51,467,0.09
0.008979,226,190,51,467,0.09
0.00898,226,190,51,467,0.09
0.008981,226,190,51,467,0.09
0.008982,226,190,51,467,0.09
0.008983,226,190,51,467,0.09
0.008984,226,190,51,467,0.09
0.008985,226,190,51,467,0.09
0.008986,226,190,51,467,0.09
0.008987,226,190,51,467,0.09
0.008988,226,190,51,467,0.09
0.008989,226,190,51,467,0.09
0.00899,226,190,51,467,0.09
0.008991,226,190,51,467,0.09
0.008992,226,190,51,467,0.09
0.008993,226,190,51,467,0.09
0.008994,226,190,51,467,0.09
0.008995,226,190,51,467,0.09
0.008996,226,190,51,467,0.09
0.008997,226,190,51,467,0.09
0.008998,226,190,51,467,0.09
0.008999,226,190,51,467,0.09
0.009,226,190,51,467,0.09
0.009001,226,190,51,467,0.09
0.009002,226,190,51,467,0.09
0.009003,226,190,51,467,0.09
0.009004,226,190,51,467,0.09
0.009005,226,190,51,467,0.09
0.009006,226,190,51,467,0.09
0.009007,226,190,51,467,0.09
0.009008,226,190,51,467,0.09
0.009009,226,190,51,467,0.09
0.00901,226,190,51,467,0.09
0.009011,226,190,51,467,0.09
0.009012,226,190,51,467,0.09
0.009013,226,190,51,467,0.09
0.009014,226,190,51,467,0.09
0.009015,226,190,51,467,0.09
0.009016,226,190,51,467,0.09
0.009017,226,190,51,467,0.09
0.009018,226,190,51,467,0.09
0.009019,226,190,51,467,0.09
0.00902,226,190,51,467,0.09
0.009021,226,190,51,467,0.09
0.009022,226,190,51,467,0.09
0.009023,226,190,51,467,0.09
0.009024,226,190,51,467,0.09
0.009025,226,190,51,467,0.09
0.009026,226,190,51,467,0.09
0.009027,226,190,51,467,0.09
0.009028,226,190,51,467,0.09
0.009029,226,190,51,467,0.09
0.00903,226,190,51,467,0.09
0.009031,226,190,51,467,0.09
0.009032,226,190,51,467,0.09
0.009033,226,190,51,467,0.09
0.009034,226,190,51,467,0.09
0.009035,226,190,51,467,0.09
0.009036,227,190,51,468,0.09
0.009037,227,190,51,468,0.09
0.009038,227,190,51,468,0.09
0.009039,227,190,51,468,0.09
0.00904,227,190,51,468,0.09
0.009041,227,190,51,468,0.09
0.009042,227,190,51,468,0.09
0.009043,227,190,51,468,0.09
0.009044,227,190,51,468,0.09
0.009045,227,190,51,468,0.09
0.009046,227,190,50,467,0.09
0.009047,227,190,50,467,0.09
0.009048,227,190,50,467,0.09
0.009049,227,190,50,467,0.09
0.00905,227,190,50,467,0.09
0.009051,227,191,50,468,0.091
0.009052,227,191,50,468,0.091
0.009053,227,191,50,468,0.091
0.009054,227,191,50,468,0.091
0.009055,227,191,50,468,0.091
0.009056,227,191,50,468,0.091
0.009057,227,191,50,468,0.091
0.009058,227,191,50,468,0.091
0.009059,227,191,50,468,0.091
0.00906,227,191,50,468,0.091
0.009061,227,191,50,468,0.091
0.009062,227,191,50,468,0.091
0.009063,227,191,50,468,0.091
0.009064,227,191,50,468,0.091
0.009065,227,191,50,468,0.091
0.009066,227,191,50,468,0.091
0.009067,227,191,50,468,0.091
0.009068,227,191,50,468,0.091
0.009069,227,191,50,468,0.091
0.00907,227,191,50,468,0.091
0.009071,227,191,50,468,0.091
0.009072,227,191,50,468,0.091
0.009073,227,191,50,468,0.091
0.009074,227,191,50,468,0.091
0.009075,227,191,50,468,0.091
0.009076,227,191,50,468,0.091
0.009077,227,191,50,468,0.091
0.009078,227,191,50,468,0.091
0.009079,227,191,50,468,0.091
0.00908,227,191,50,468,0.091
0.009081,227,191,50,468,0.091
0.009082,227,191,50,468,0.091
0.009083,227,191,50,468,0.091
0.009084,227,191,50,468,0.091
0.009085,227,191,50,468,0.091
0.009086,227,191,50,468,0.091
0.009087,227,191,50,468,0.091
0.009088,227,191,50,468,0.091
0.009089,227,191,50,468,0.091
0.00909,227,191,50,468,0.091
0.009091,227,191,50,468,0.091
0.009092,227,191,50,468,0.091
0.009093,227,191,50,468,0.091
0.009094,227,191,50,468,0.091
0.009095,227,191,50,468,0.091
0.009096,227,191,50,468,0.091
0.009097,227,191,50,468,0.091
0.009098,227,191,50,468,0.091
0.009099,227,191,50,468,0.091
0.0091,227,191,50,468,0.091
0.009101,227,191,50,468,0.091
0.009102,227,191,50,468,0.091
0.009103,227,191,50,468,0.091
0.009104,227,191,50,468,0.091
0.009105,227,191,50,468,0.091
0.009106,227,191,50,468,0.091
0.009107,227,191,50,468,0.091
0.009108,228,191,50,469,0.091
0.009109,228,191,50,469,0.091
0.00911,228,191,50,469,0.091
0.009111,228,191,50,469,0.091
0.009112,228,191,50,469,0.091
0.009113,228,191,50,469,0.091
0.009114,228,191,50,469,0.091
0.009115,228,191,50,469,0.091
0.009116,228,191,50,469,0.091
0.009117,228,191,50,469,0.091
0.009118,228,191,50,469,0.091
0.009119,228,191,50,469,0.091
0.00912,228,191,50,469,0.091
0.009121,228,191,50,469,0.091
0.009122,228,191,50,469,0.091
0.009123,228,191,50,469,0.091
0.009124,228,191,50,469,0.091
0.009125,228,191,50,469,0.091
0.009126,228,191,50,469,0.091
0.009127,228,191,50,469,0.091
0.009128,228,191,50,469,0.091
0.009129,228,191,50,469,0.091
0.00913,228,191,50,469,0.091
0.009131,228,191,50,469,0.091
0.009132,228,191,50,469,0.091
0.009133,228,191,50,469,0.091
0.009134,228,191,50,469,0.091
0.009135,228,191,50,469,0.091
0.009136,228,191,50,469,0.091
0.009137,228,191,49,468,0.091
0.009138,228,191,49,468,0.091
0.009139,228,191,49,468,0.091
0.00914,228,191,49,468,0.091
0.009141,228,191,49,468,0.091
0.009142,228,191,49,468,0.091
0.009143,228,191,49,468,0.091
0.009144,228,191,49,468,0.091
0.009145,228,191,49,468,0.091
0.009146,228,191,49,468,0.091
0.009147,228,191,49,468,0.091
0.009148,228,191,49,468,0.091
0.009149,228,191,49,468,0.091
0.00915,228,192,49,469,0.092
0.009151,228,192,49,469,0.092
0.009152,228,192,49,469,0.092
0.009153,228,192,49,469,0.092
0.009154,228,192,49,469,0.092
0.009155,228,192,49,469,0.092
0.009156,228,192,49,469,0.092
0.009157,228,192,49,469,0.092
0.009158,228,192,49,469,0.092
0.009159,228,192,49,469,0.092
0.00916,228,192,49,469,0.092
0.009161,228,192,49,469,0.092
0.009162,228,192,49,469,0.092
0.009163,228,192,49,469,0.092
0.009164,228,192,49,469,0.092
0.009165,228,192,49,469,0.092
0.009166,228,192,49,469,0.092
0.009167,228,192,49,469,0.092
0.009168,228,192,49,469,0.092
0.009169,228,192,49,469,0.092
0.00917,228,192,49,469,0.092
0.009171,228,192,49,469,0.092
0.009172,228,192,49,469,0.092
0.009173,228,192,49,469,0.092
0.009174,228,192,49,469,0.092
0.009175,228,192,49,469,0.092
0.009176,228,192,49,469,0.092
0.009177,228,192,49,469,0.092
0.009178,228,192,49,469,0.092
0.009179,229,192,49,470,0.092
0.00918,229,192,49,470,0.092
0.009181,229,192,49,470,0.092
0.009182,229,192,49,470,0.092
0.009183,229,192,49,470,0.092
0.009184,229,192,49,470,0.092
0.009185,229,192,49,470,0.092
0.009186,229,192,49,470,0.092
0.009187,229,192,49,470,0.092
0.009188,229,192,49,470,0.092
0.009189,229,192,49,470,0.092
0.00919,229,192,49,470,0.092
0.009191,229,192,49,470,0.092
0.009192,229,192,49,470,0.092
0.009193,229,192,49,470,0.092
0.009194,229,192,49,470,0.092
0.009195,229,192,49,470,0.092
0.009196,229,192,49,470,0.092
0.009197,229,192,49,470,0.092
0.009198,229,192,49,470,0.092
0.009199,229,192,49,470,0.092
0.0092,229,192,49,470,0.092
0.009201,229,192,49,470,0.092
0.009202,229,192,49,470,0.092
0.009203,229,192,49,470,0.092
0.009204,229,192,49,470,0.092
0.009205,229,192,49,470,0.092
0.009206,229,192,49,470,0.092
0.009207,229,192,49,470,0.092
0.009208,229,192,49,470,0.092
0.009209,229,192,49,470,0.092
0.00921,229,192,49,470,0.092
0.009211,229,192,49,470,0.092
0.009212,229,192,49,470,0.092
0.009213,229,192,49,470,0.092
0.009214,229,192,49,470,0.092
0.009215,229,192,49,470,0.092
0.009216,229,192,49,470,0.092
0.009217,229,192,49,470,0.092
0.009218,229,192,49,470,0.092
0.009219,229,192,49,470,0.092
0.00922,229,192,49,470,0.092
0.009221,229,192,49,470,0.092
0.009222,229,192,49,470,0.092
0.009223,229,192,49,470,0.092
0.009224,229,192,49,470,0.092
0.009225,229,192,49,470,0.092
0.009226,229,192,49,470,0.092
0.009227,229,192,49,470,0.092
0.009228,229,192,48,469,0.092
0.009229,229,192,48,469,0.092
0.00923,229,192,48,469,0.092
0.009231,229,192,48,469,0.092
0.009232,229,192,48,469,0.092
0.009233,229,192,48,469,0.092
0.009234,229,192,48,469,0.092
0.009235,229,192,48,469,0.092
0.009236,229,192,48,469,0.092
0.009237,229,192,48,469,0.092
0.009238,229,192,48,469,0.092
0.009239,229,192,48,469,0.092
0.00924,229,192,48,469,0.092
0.009241,229,192,48,469,0.092
0.009242,229,192,48,469,0.092
0.009243,229,192,48,469,0.092
0.009244,229,192,48,469,0.092
0.009245,229,192,48,469,0.092
0.009246,229,192,48,469,0.092
0.009247,229,192,48,469,0.092
0.009248,229,192,48,469,0.092
0.009249,229,192,48,469,0.092
0.00925,230,192,48,470,0.092
0.009251,230,193,48,471,0.093
0.009252,230,193,48,471,0.093
0.009253,230,193,48,471,0.093
