Mercury (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.005735,214,72,44,330,0.115
0.005736,214,72,44,330,0.115
0.005737,214,72,44,330,0.115
0.005738,214,72,44,330,0.115
0.005739,214,72,44,330,0.115
0.00574,214,72,44,330,0.115
0.005741,214,72,44,330,0.115
0.005742,214,72,44,330,0.115
0.005743,214,72,44,330,0.115
0.005744,214,72,44,330,0.115
0.005745,214,72,44,330,0.115
0.005746,214,72,44,330,0.115
0.005747,214,72,44,330,0.115
0.005748,215,72,44,331,0.115
0.005749,215,72,44,331,0.115
0.00575,215,72,44,331,0.115
0.005751,215,72,44,331,0.115
0.005752,215,72,44,331,0.115
0.005753,215,72,44,331,0.115
0.005754,215,72,44,331,0.115
0.005755,215,72,44,331,0.115
0.005756,215,72,44,331,0.115
0.005757,215,72,44,331,0.115
0.005758,215,72,44,331,0.115
0.005759,215,72,44,331,0.115
0.00576,215,72,44,331,0.115
0.005761,215,72,44,331,0.115
0.005762,215,72,44,331,0.115
0.005763,215,72,44,331,0.115
0.005764,215,72,44,331,0.115
0.005765,215,72,44,331,0.115
0.005766,215,72,44,331,0.115
0.005767,215,72,44,331,0.115
0.005768,215,72,43,330,0.115
0.005769,215,72,43,330,0.115
0.00577,215,72,43,330,0.115
0.005771,215,72,43,330,0.115
0.005772,215,72,43,330,0.115
0.005773,215,72,43,330,0.115
0.005774,215,72,43,330,0.115
0.005775,215,72,43,330,0.115
0.005776,215,72,43,330,0.116
0.005777,215,72,43,330,0.116
0.005778,215,72,43,330,0.116
0.005779,215,72,43,330,0.116
0.00578,215,72,43,330,0.116
0.005781,215,72,43,330,0.116
0.005782,215,72,43,330,0.116
0.005783,215,72,43,330,0.116
0.005784,215,72,43,330,0.116
0.005785,215,72,43,330,0.116
0.005786,215,72,43,330,0.116
0.005787,215,72,43,330,0.116
0.005788,215,72,43,330,0.116
0.005789,215,72,43,330,0.116
0.00579,215,72,43,330,0.116
0.005791,215,72,43,330,0.116
0.005792,215,72,43,330,0.116
0.005793,215,72,43,330,0.116
0.005794,216,72,43,331,0.116
0.005795,216,72,43,331,0.116
0.005796,216,72,43,331,0.116
0.005797,216,72,43,331,0.116
0.005798,216,72,43,331,0.116
0.005799,216,72,43,331,0.116
0.0058,216,72,43,331,0.116
0.005801,216,72,43,331,0.116
0.005802,216,72,43,331,0.116
0.005803,216,72,43,331,0.116
0.005804,216,72,43,331,0.116
0.005805,216,72,43,331,0.116
0.005806,216,72,43,331,0.116
0.005807,216,72,43,331,0.116
0.005808,216,72,43,331,0.116
0.005809,216,72,43,331,0.116
0.00581,216,72,43,331,0.116
0.005811,216,72,43,331,0.116
0.005812,216,72,43,331,0.116
0.005813,216,72,43,331,0.116
0.005814,216,72,43,331,0.116
0.005815,216,72,43,331,0.116
0.005816,216,72,43,331,0.116
0.005817,216,72,43,331,0.116
0.005818,216,72,43,331,0.116
0.005819,216,72,43,331,0.116
0.00582,216,72,43,331,0.116
0.005821,216,71,43,330,0.116
0.005822,216,71,43,330,0.116
0.005823,216,71,43,330,0.116
0.005824,216,71,43,330,0.116
0.005825,216,71,43,330,0.116
0.005826,216,71,43,330,0.117
0.005827,216,71,43,330,0.117
0.005828,216,71,43,330,0.117
0.005829,216,71,43,330,0.117
0.00583,216,71,43,330,0.117
0.005831,216,71,43,330,0.117
0.005832,216,71,43,330,0.117
0.005833,216,71,43,330,0.117
0.005834,216,71,43,330,0.117
0.005835,216,71,42,329,0.117
0.005836,216,71,42,329,0.117
0.005837,216,71,42,329,0.117
0.005838,216,71,42,329,0.117
0.005839,216,71,42,329,0.117
0.00584,217,71,42,330,0.117
0.005841,217,71,42,330,0.117
0.005842,217,71,42,330,0.117
0.005843,217,71,42,330,0.117
0.005844,217,71,42,330,0.117
0.005845,217,71,42,330,0.117
0.005846,217,71,42,330,0.117
0.005847,217,71,42,330,0.117
0.005848,217,71,42,330,0.117
0.005849,217,71,42,330,0.117
0.00585,217,71,42,330,0.117
0.005851,217,71,42,330,0.117
0.005852,217,71,42,330,0.117
0.005853,217,71,42,330,0.117
0.005854,217,71,42,330,0.117
0.005855,217,71,42,330,0.117
0.005856,217,71,42,330,0.117
0.005857,217,71,42,330,0.117
0.005858,217,71,42,330,0.117
0.005859,217,71,42,330,0.117
0.00586,217,71,42,330,0.117
0.005861,217,71,42,330,0.117
0.005862,217,71,42,330,0.117
0.005863,217,71,42,330,0.117
0.005864,217,71,42,330,0.117
0.005865,217,71,42,330,0.117
0.005866,217,71,42,330,0.117
0.005867,217,71,42,330,0.117
0.005868,217,71,42,330,0.117
0.005869,217,71,42,330,0.117
0.00587,217,71,42,330,0.117
0.005871,217,71,42,330,0.117
0.005872,217,71,42,330,0.117
0.005873,217,71,42,330,0.117
0.005874,217,71,42,330,0.117
0.005875,217,71,42,330,0.118
0.005876,217,71,42,330,0.118
0.005877,217,71,42,330,0.118
0.005878,217,71,42,330,0.118
0.005879,217,71,42,330,0.118
0.00588,217,71,42,330,0.118
0.005881,217,71,42,330,0.118
0.005882,217,71,42,330,0.118
0.005883,217,71,42,330,0.118
0.005884,217,71,42,330,0.118
0.005885,217,71,42,330,0.118
0.005886,218,71,42,331,0.118
0.005887,218,71,42,331,0.118
0.005888,218,71,42,331,0.118
0.005889,218,71,42,331,0.118
0.00589,218,71,42,331,0.118
0.005891,218,71,42,331,0.118
0.005892,218,71,42,331,0.118
0.005893,218,71,42,331,0.118
0.005894,218,71,42,331,0.118
0.005895,218,71,42,331,0.118
0.005896,218,71,42,331,0.118
0.005897,218,71,42,331,0.118
0.005898,218,71,42,331,0.118
0.005899,218,71,42,331,0.118
0.0059,218,71,42,331,0.118
0.005901,218,71,41,330,0.118
0.005902,218,71,41,330,0.118
0.005903,218,71,41,330,0.118
0.005904,218,71,41,330,0.118
0.005905,218,71,41,330,0.118
0.005906,218,71,41,330,0.118
0.005907,218,71,41,330,0.118
0.005908,218,71,41,330,0.118
0.005909,218,71,41,330,0.118
0.00591,218,71,41,330,0.118
0.005911,218,71,41,330,0.118
0.005912,218,71,41,330,0.118
0.005913,218,71,41,330,0.118
0.005914,218,71,41,330,0.118
0.005915,218,71,41,330,0.118
0.005916,218,71,41,330,0.118
0.005917,218,71,41,330,0.118
0.005918,218,71,41,330,0.118
0.005919,218,71,41,330,0.118
0.00592,218,71,41,330,0.118
0.005921,218,71,41,330,0.118
0.005922,218,71,41,330,0.118
0.005923,218,71,41,330,0.118
0.005924,218,71,41,330,0.118
0.005925,218,71,41,330,0.118
0.005926,218,71,41,330,0.119
0.005927,218,71,41,330,0.119
0.005928,218,71,41,330,0.119
0.005929,218,71,41,330,0.119
0.00593,218,71,41,330,0.119
0.005931,218,71,41,330,0.119
0.005932,219,71,41,331,0.119
0.005933,219,71,41,331,0.119
0.005934,219,71,41,331,0.119
0.005935,219,71,41,331,0.119
0.005936,219,71,41,331,0.119
0.005937,219,71,41,331,0.119
0.005938,219,71,41,331,0.119
0.005939,219,71,41,331,0.119
0.00594,219,71,41,331,0.119
0.005941,219,70,41,330,0.119
0.005942,219,70,41,330,0.119
0.005943,219,70,41,330,0.119
0.005944,219,70,41,330,0.119
0.005945,219,70,41,330,0.119
0.005946,219,70,41,330,0.119
0.005947,219,70,41,330,0.119
0.005948,219,70,41,330,0.119
0.005949,219,70,41,330,0.119
0.00595,219,70,41,330,0.119
0.005951,219,70,41,330,0.119
0.005952,219,70,41,330,0.119
0.005953,219,70,41,330,0.119
0.005954,219,70,41,330,0.119
0.005955,219,70,41,330,0.119
0.005956,219,70,41,330,0.119
0.005957,219,70,41,330,0.119
0.005958,219,70,41,330,0.119
0.005959,219,70,41,330,0.119
0.00596,219,70,41,330,0.119
0.005961,219,70,41,330,0.119
0.005962,219,70,41,330,0.119
0.005963,219,70,41,330,0.119
0.005964,219,70,41,330,0.119
0.005965,219,70,41,330,0.119
0.005966,219,70,41,330,0.119
0.005967,219,70,41,330,0.119
0.005968,219,70,40,329,0.119
0.005969,219,70,40,329,0.119
0.00597,219,70,40,329,0.119
0.005971,219,70,40,329,0.119
0.005972,219,70,40,329,0.119
0.005973,219,70,40,329,0.119
0.005974,219,70,40,329,0.119
0.005975,219,70,40,329,0.12
0.005976,219,70,40,329,0.12
0.005977,219,70,40,329,0.12
0.005978,220,70,40,330,0.12
0.005979,220,70,40,330,0.12
0.00598,220,70,40,330,0.12
0.005981,220,70,40,330,0.12
0.005982,220,70,40,330,0.12
0.005983,220,70,40,330,0.12
0.005984,220,70,40,330,0.12
0.005985,220,70,40,330,0.12
0.005986,220,70,40,330,0.12
0.005987,220,70,40,330,0.12
0.005988,220,70,40,330,0.12
0.005989,220,70,40,330,0.12
0.00599,220,70,40,330,0.12
0.005991,220,70,40,330,0.12
0.005992,220,70,40,330,0.12
0.005993,220,70,40,330,0.12
0.005994,220,70,40,330,0.12
0.005995,220,70,40,330,0.12
0.005996,220,70,40,330,0.12
0.005997,220,70,40,330,0.12
0.005998,220,70,40,330,0.12
0.005999,220,70,40,330,0.12
0.006,220,70,40,330,0.12
0.006001,220,70,40,330,0.12
